name,reviews.text,reviews.rating
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Enjoyed a lot. Great tablet for the price: well worth the money spent! A bargain!,5.0
"Echo (White),,,
Echo (White),,,",Love how covenant and quick it is. Easy to use and universal.,5.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,","I have had a Kindle Fire for years, but find I can't read it very well in the bright sun. I bought my Kindle paper white for camping and it's perfect out in the direct sun, by the pool. It's also smaller and fits it the pocket of my pool bag easier. Now one stays home, and one stays in the camper.",5.0
"Amazon Fire Hd 8 8in Tablet 16gb Black B018szt3bk 6th Gen (2016) Android,,,
Amazon Fire Hd 8 8in Tablet 16gb Black B018szt3bk 6th Gen (2016) Android,,,","The Kindle Voyager is the best E-reader you can buy! The resolution is absolutely amazing. The long lasting battery is, by far, the best feature.",5.0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Easy and simple for my grandson to use. Has no problem using it.,4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",I got this as a gift. My mom is really enjoying it. It works great!,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Perfect tablet for kids. Easy to use and a great size,4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Best tab for kids with very low budget and as another good product from Amazon,4.0
"Echo (White),,,
Echo (White),,,",Who needs a laptop when you can do almost anything with the Kindle Fire?,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","We bought this for our son for Christmas, he's 9. It is exactly what he needed, plenty of games, he can watch videos, etc but I can feel safe with him using it thanks to the easily set parental controls.",5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","I'm hooked! I bought this for my daughter for her to get books easier, she is home schooled, but now i need to get one too! We both love to read and it is so easy to set it down and come right back to where we left off!!",5.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Great 8 inches tablet with and amazing storage for apps.,4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Excellant starter tablet . I love that it is preset with children in mind and I love the colors.,5.0
"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",So happy with the color choices! This will be perfect for my 10 year old and I am thrilled with thr price!,5.0
"Amazon Fire Tv,,,
Amazon Fire Tv,,,",Works whenever I want...learns my speech patterns and I can use it listen to music whenever I want,5.0
"Echo (White),,,
Echo (White),,,",The echo is an awesome addition to our home we listen to music often and love that it can control our satellite,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","I use it mainly when I am traveling to read books, watch movies, listen to music, play games and check email. Works very well and does everything that I need.",5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","As always, great job! Very easy to use and it's always with me. Only problem I have is the button on the bottom is touchy, but not really an issue. Keep up the good work",4.0
"Echo (White),,,
Echo (White),,,","Fun to use, it opens your world to a whole new way of interacting with tech.",5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Bought for kids to play games on, good for what they need it.",4.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",Great for reading on the beach very easy to use ad easytocarry aroumd.,4.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Need to have some computer savvy. Wound be much more helpful if it came with a simple basic instructions.,3.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","I purchased this tablet as a Christmas gift for one of my grandchildren, so they won't get it until then. It hasn't even been opened at this time. Overall rating is based on product reviews.",4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Very good. My grandson uses it on a daily basis. It is fantastic,4.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",I bought this for my sister as a gift so she need not use her laptop for basic internet surfing and to watch movies while travelling. The device speed is decent although you cannot compare the performance to a laptop. If you want to avoid carrying a bulky laptop during travel and want a budget make do device for laptop then choose amazon fire tablet.,4.0
"Echo (White),,,
Echo (White),,,",I absolutely love my Amazon Echo! I have several around the house and in my office.,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Bought this for my mom. The touchscreen is not as responsive as my iPad. The camera is a little underpowered too. I didn't think it would matter much, but it is pretty pixelated. It serves her purposes and I knew it wasn't a high end device going in. She has been able to fumigate it out mostly, so that's been a bonus.",3.0
"Echo (White),,,
Echo (White),,,",The only thing is you need to do is subscribe to Amazon music. It doesn't come with Prime,4.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",It needs the Internet to connect to your devices and play music. Sometimes you can be cut off. The rest of the time it is easy as can be.,4.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta","I need a tablet for reading ebooks and search dictionary for new vocabulary. This one fit my need and it can also check email, listen music and go online searching stuff. I have iPad at home and put this at office, so I don't need to bring the same tablet back and forth. It suits my need very well.",4.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Works as we thought it should. NO PROBLEMS. Good buying experience.,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",My daughter was very happy she got for her birthday right away put it to work,5.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,","Love my kindle paperwhite! Take it everywhere! Light enough to hold or carry, fits in most purses. Can read outside in bright sunlight, has built in adjustable backlight for reading in bed & not disturbing yourbedmate. Lots of storage & battery life is excellent. Highly recommend for purchase if you are looking for a black & white reader only!",5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Great size for on the go to do basic needs. Also great for kids to be accupied with.,4.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,","I had one of the original Kindles for about 5 years and enjoyed it very much. After it was stolen from my office I got the Kindle Paperwhite. Other than having to get used to doing everything by touchscreen I like it even better than my old Kindle. I especially like the backlight. And, of course, having everything stored in the cloud meant I didn't lose all of my previously purchased books. I do wish it had multiple static pictures to display when turned off the way the old Kindle did.I do hope whoever stole my old Kindle enjoys their new paperweight because that is all that it is good for except for the books already on it. I had it locked down as soon as I discovered it missing.",5.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",Simple easy to use. Plug and play so to speak. You should read the manual that comes installed on it. Can read anywhere with no glare at all. tt even has a browser for the web that is in the preliminary stages but it is pretty good.,4.0
"Echo (White),,,
Echo (White),,,",Love the product. And the place I would recommend them to everyone.,4.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,","Love the product, specially the backlight feature.",5.0
"Echo (White),,,
Echo (White),,,",Purchased during the 1/2 price sale. Definitely worth the money.,5.0
"Echo (White),,,
Echo (White),,,",Exceeds my expectations. Great fun for the whole family. Daily jepordy is lots of fun!. Add the nest thermostat and light controls and you won't be sorry.,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Easy to use, light, sturdy. Purchased case on ebay. Great price. Wish it would work with chromecast. Sketchy Fios updates but resolved.",5.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Purchased as a replacement for an older kindle and the fire HD did not disappoint. The intended recipient was thrilled that a camera came with it. Well worth the money.,4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Unbelievably good value when I bought one at a discounted sale price, but well worth the usual Best Buy price of USD$50. Simplicity itself, particularly if you have used Android previously. Although restricted to the Amazon environment and App store, I still found all the free apps I could ever need, and the tablet appears to be very reliable compared to my aging nexus.",5.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",My wife thought tablet was to bright this more like reading book. Keeps charge alot longer and works with amazon prime. So this very good purchase at very good price!!!,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",For the price you can not buy anything better! It's great! It's easy! And I would by more any day!,5.0
"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,","Once I understand how to use this, it will be awesome",4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Easy to order items from Amazon right from your tablet,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Everyone knows ""kindle fire"". When these went on sale I grabbed a few up to use as kiosks for our PTA. Little did I know that fires run a ""special"" operating system, not a standard android. The 2 apps I needed to run were not available on kindle store. After much research I found a work around but it was very frustrating.",3.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Bought this tablet to replace a digit and one that was on recall. The Amazon ecosystem is nice and the tablet seems to work pretty well. I like the options for limiting screen time especially being able to get nature that reading goals are met FIRST. Unit needs more on board memory however. Make sure to buy an sd card to expand.,4.0
"Amazon Fire Hd 8 8in Tablet 16gb Black B018szt3bk 6th Gen (2016) Android,,,
Amazon Fire Hd 8 8in Tablet 16gb Black B018szt3bk 6th Gen (2016) Android,,,",Absolutely love my new Kindle Voyager. Lightweight and compact size makes it easier to carry with me everywhere I go. Wish I had bought one sooner.,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",It works like expected. The photos are not as good as my cell phone but ok enough for the price,4.0
